GLACCOUNT;FUNCTIONALAREA;TRANSACTIONTYPE;TRADINGPARTNER;CONTIGENCY1;CONTIGENCY2;CONTIGENCY3;CONTIGENCY4;CONTIGENCY5;CONTIGENCY6;CONTIGENCY7;REKNR;REKOMS;DI1NR;DI2NR;REFNR;ORGNR_COR;TRANR;CATNR;JNLOMS;XLSBLD
52800568;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800568;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800569;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800569;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800569;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800570;DT102;;;;;Inventory costs - variable;Gross Margin;Other CoS;Production cost absorption difference;Revaluation / MR22 corrections;IS683000;Revaluation inventories;FA1100;;;;S_MA;U;;IS
52800571;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800571;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800571;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800572;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800572;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800572;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800573;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800573;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800573;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800574;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800574;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800574;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800575;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800575;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800575;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800576;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800576;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800576;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800577;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800577;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800577;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800578;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800578;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800578;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800579;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800579;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800579;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800581;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800581;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800581;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800582;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800582;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800582;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800583;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800584;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800585;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800586;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800586;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800586;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800587;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800587;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800587;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800588;DT102;;;;;Inventory costs - variable;Gross Margin;Other CoS;Production cost absorption difference;Revaluation / MR22 corrections;IS683000;Revaluation inventories;FA1100;;;;S_MA;U;;IS
52800589;DT102;;;;;Inventory costs - variable;Gross Margin;Other CoS;Production cost absorption difference;Revaluation / MR22 corrections;IS683000;Revaluation inventories;FA1100;;;;S_MA;U;;IS
52800591;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800592;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800593;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Write-offs / scrappage;Write-offs / scrappage;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800594;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800594;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800594;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800595;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800595;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800595;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800596;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800596;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800596;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800597;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800597;;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800597;DT102;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
52800598;DT999;;;;;Inventory write-offs;Gross Margin;Other CoS;Undistributed ML differences;Undistributed price differences before Material Ledger;IS682000;Inventory differences, breakage, destroyed (book to physical);FA1100;;;;S_MA;U;;IS
